Jack Seiler,"May 27, 1963 (age 55)Fort Collins, Colorado, U.S.",Democratic,Susan Rimes
Shelley Sekula-Gibbs,"June 22, 1953 (age 65)Floresville, Texas",Republican,"Robert Gibbs, Jr."
Yvonne Selcer,"March 3, 1953 (age 65)",Minnesota Democratic–Farmer–Labor Party,Charles
Kel Seliger,"Kelton Gray SeligerJune 16, 1953 (age 65)Amarillo, Texas, U.S.",Republican,Nancy Seliger
Dave Senjem,"December 20, 1942 (age 76)Austin, Minnesota",Republican Party of Minnesota,Marlys
Jim Sensenbrenner,"Francis James Sensenbrenner Jr.June 14, 1943 (age 75)Chicago, Illinois, U.S.",Republican,Cheryl Warren (m. 1977)
Luis R. Sepúlveda,"February 11, 1964 (age 54)[1]Brooklyn, New York, United States[1]",Democratic[1],Elizabeth Sepulveda
Andrew A. Serafini,"March 9, 1962 (age 56)Hagerstown, Maryland",Republican,Diana
David Sessions,"Grand Bay, Alabama, U.S.",Republican,Lisa
Jeff Sessions,"Jefferson Beauregard Sessions IIIDecember 24, 1946 (age 72)Selma, Alabama, U.S.",Republican,Mary Blackshear
Peter A. Sessions,"Peter Anderson SessionsMarch 22, 1955 (age 63)Waco, Texas, U.S.",Republican,Juanita (1984–2011)Karen Diebel (2012–present)
Jon Sesso,"November 15, 1953 (age 65)Racine, Wisconsin, U.S.",Democratic,Barbara Kornet
Will Sessoms,c. 1954 (age 63–64),Republican,Beverley (c. 1977–)
Joe Sestak,"Joseph Ambrose Sestak Jr.December 12, 1951 (age 67)Secane, Pennsylvania, U.S.",Democratic,Susan Clark
James Settelmeyer,"March 6, 1971 (age 47)Carson City, Nevada",Republican,Sherese Settelmeyer
Ed Setzler,"March 18, 1970 (age 48)Atlanta, Georgia",Republican,Tracie
Nikki Setzler,"August 7, 1945 (age 73)Asheville, North Carolina, U.S.",Democratic,Ada Taylor
Dan Severson,"Daniel Mark SeversonAugust 31, 1954 (age 64)Mora, Minnesota, U.S.",Republican,Cathy Jo
James Seward,"August 11, 1951 (age 67)[1]Oneonta, New York",Republican,Cynthia Seward
Terri Sewell,"Terrycina Andrea SewellJanuary 1, 1965 (age 53)Huntsville, Alabama, U.S.",Democratic,Theodore Dixie (Divorced)
Mike Sexton,"August 22, 1961 (age 57)Fort Dodge, Iowa, United States",Republican,Becky
John Shadegg,"John Barden ShadeggOctober 22, 1949 (age 69)Phoenix, Arizona, U.S.",Republican,Shirley Lueck
"Robert Ermon ""Rob"" Shadoin","August 24, 1953 (age 65)Birthplace missing",Republican,Carol Brasuell Shadoin
David Shafer,"April 29, 1965 (age 53)Dunwoody, Georgia, U.S.",Republican,Lee Shafer
Jeanne Shaheen,"Cynthia Jeanne BowersJanuary 28, 1947 (age 71)St. Charles, Missouri, U.S.",Democratic,Bill Shaheen (m. 1972)
"Matthew F. ""Matt"" Shaheen",1965Virginia,Republican,Robyn Mathis Shaheen
Stephen C. Shannon,"Stephen Charles ShannonApril 5, 1971 (age 47)Berkeley, California, U.S.",Democratic,Abigail Suzanne Hochberg
T. W. Shannon,"Tahrohon Wayne ShannonFebruary 24, 1978 (age 40)Lawton, Oklahoma, U.S.",Republican,Devon Murray
Florence Shapiro,"Florence DonaldMay 2, 1948 (age 70)New York City, New York, U.S.",Republican,Howard Shapiro
Josh Shapiro,"June 20, 1973 (age 45)Kansas City, Missouri, U.S.",Democratic,Lori Shapiro
Jonathon Sharkey,"John Albert SharkeyApril 2, 1964 (age 54)Elizabeth, New Jersey, U.S.","RepublicanIndependent (2004, 2008)Reform (2000)",Oksana Shavaryn-Sharkey[3]
David Sharpe,"August 21, 1946 (age 72)Detroit, Michigan, United States",Democratic,Pat Sharpe
William Richard Sharpe Jr.,"October 28, 1928Clarksburg, West Virginia",Democratic,Mary Pauline Lester
Al Sharpton,"Alfred Charles Sharpton Jr.October 3, 1954 (age 64)Brooklyn, New York, U.S.",Democratic,Marsha Tinsley[1] Kathy Jordan (m. 1980) (separated in 2004)
Dan Shaul,"December 13, 1968 (age 50)St. Louis, Missouri",Republican,Kim
Clay Shaw,"Eugene Clay Shaw Jr.April 19, 1939Miami, Florida",Republican,Emilie Shaw
Chris Shays,"Christopher Hunter ShaysOctober 18, 1945 (age 73)Stamford, Connecticut, U.S.",Republican,Betsi DeRaismes
Carol Shea-Porter,"Carol SheaDecember 2, 1952 (age 66)New York City, New York, U.S.",Democratic,Gene Porter
Matt Shea,"Matthew Thomas SheaApril 18, 1974 (age 44)Spokane, Washington, U.S.",Republican,Lisa (Jenn) Shea (2002-2008)Viktoriya (Vinnikova) Shea (2008-present)
Katrina Shealy,"December 25, 1954 (age 63)Columbia, South Carolina",Republican,James Irby Shealy
Kathy Sheehan,"December 5, 1963 (age 55)Chicago, Illinois, U.S.",Democratic,Robert Sheehan
Michael Sheehy,None,Democratic,Sandra
Kenneth Francis Sheets,"November 6, 1976 (age 42)Trenton, Michigan, USA[1]",Republican,Michele Sue Pierce Sheets
Larry Sheets,"May 11, 1943 (age 75)Hammond, Indiana, U.S.",Republican,Carol
J. D. Sheffield,"August 13, 1960 (age 58)Loraine, Texas, U.S.",Republican,"Regina ""Gina"" Sheffield"
Ralph Edgar Sheffield,"January 11, 1955 (age 63)WacoMcLennan CountyTexas, USA",Republican,"(1) Sheryl Sheffield, now Sheryl Harding (divorced)[1] (2) Deborah Sue Jensen Sheffield"
Vincent Sheheen,"Vincent Austin SheheenApril 29, 1971 (age 47)Camden, South Carolina, U.S.",Democratic,Amy Renee (1995–present)
Richard Shelby,"Richard Craig ShelbyMay 6, 1934 (age 84)Birmingham, Alabama, U.S.",Republican (1994–present),Annette Nevin (m. 1960)
Amy Sheldon,"July 20, 1966 (age 52)Memphis, Tennessee, United States",Democratic,Ashar Nelson
Tim Sheldon,"September 3, 1947 (age 71)Shelton, Washington, U.S.",Democratic,Linda
"Edwin Taylor ""Eddy"" Shell","April 6, 1937Lubbock, Texas, USA",Republican,(1) Missing (divorced) (2) Barbara Schneider Shell
"Mark McGregor Shelton, M.D.","November 8, 1956 (age 62)Place of birth missing",Republican,Mary Ann Osterhoudt Shelton
Shelly M. Shelton,"Worthington, Minnesota, U.S.",Republican Party,Tony Shelton
Matthew Shepherd,"Matthew Joseph ShepherdFebruary 21, 1976 (age 42)El Dorado, Arkansas, U.S.",Republican,Alie Shepherd
Kathy Sheran,"May 18, 1947 (age 71)Mankato, Minnesota",Minnesota Democratic–Farmer–Labor Party,Dean Doyscher
Brad Sherman,"Bradley James ShermanOctober 24, 1954 (age 64)Los Angeles, California, U.S.[1]",Democratic,Lisa Kaplan (m. 2006)
Gary Sherman,"May 5, 1949 (age 69)Chicago, Illinois",Democratic,Jean
Rob Sherman,"April 2, 1953",Democratic (before 2008)Green (2008–2016),Celeste (m. 1978–2016)
Roger Sherman,"Hodgdon, Aroostook County, Maine",Republican,Patricia Sherman
Andrew Sherwood,"November 10, 1980 (age 38)Tucson, Arizona",Democratic,Amber Gell
Beverly Sherwood,"May 29, 1947 (age 71)Ossining, New York",Republican,Frank Vincent Sherwood
Don Sherwood,"March 5, 1941 (age 77)Nicholson, Pennsylvania",Republican,Carol Evans
Chip Shields,"1967 (age 50–51)St. Louis, Missouri",Democratic,Shelda Holmes
Jennifer Shilling,"Jennifer EhlenfeldtJuly 4, 1969 (age 49)Oshkosh, Wisconsin, U.S.",Democratic,Chris Shilling
Maile S.L. Shimabukuro,"October 1, 1970 (age 48)Honolulu, Hawaii",Democratic,Shayne Sakoda
John Shimkus,"John Mondy ShimkusFebruary 21, 1958 (age 60)Collinsville, Illinois, U.S.",Republican,Karen Muth
Brian Shiozawa,None,Republican,Joye
Mike Shirkey,"December 5, 1954 (age 64)Jackson, Michigan",Republican,Sue
Harry Shiver,"July 13, 1946 (age 72)Bay Minette, Alabama, U.S.",Republican,Jean
Shelly Short,"Shelly Anne HagerApril 3, 1962 (age 56)Spokane, Washington, U.S.",Republican,"Byron Ray Care(1982-1988)Mitchel Jay ""Mitch"" Short(1989-present)"
Ralph Shortey,"February 16, 1982 (age 36)Casper, Wyoming",Republican,Jennifer(m. 2002; div. 2018)
Bobby Shows,"August 28, 1938 (age 80)Laurel, Mississippi, United States",Democratic (before 2010)Republican (since 2010),Sandra Odom
Jim Shuler,"James Marshall ShulerDecember 31, 1943 (age 74)Rockingham County, Virginia, U.S.",Democratic,Margaret Sue Flippin
Noel Shull,"May 28, 1942 (age 76)Hale, Missouri",Republican,Peggy
Lindell Shumake,"December 24, 1949 (age 69)St. Louis, Missouri",Republican,Lydia Shumake
Jabar Shumate,"January 26, 1976 (age 42)Tulsa, Oklahoma",Democratic,Jillian Leggett Shumate
Peter Shumlin,"Peter Elliott ShumlinMarch 24, 1956 (age 62)Brattleboro, Vermont, U.S.",Democratic,Elizabeth Preston Parsons (1981–198?)Deborah Holway (1989–2013)Katie Hunt (2015–present)
Bill Shuster,"William Franklin ShusterJanuary 10, 1961 (age 57)McKeesport, Pennsylvania,U.S.",Republican,Rebecca Shuster (Divorced)[1]
Bud Shuster,"Elmer Greinert ShusterJanuary 23, 1932 (age 86)Glassport, Pennsylvania, U.S.",Republican,H. Patricia Rommel
Lang Sias,"Langhorne Cowles Sias1959 (age 58–59)Wilton, Connecticut, U.S.","Independent (Before 2003, 2006–2007)Democratic (2003–2006)[1][2]Republican (2007–present)",Rene
Jeff C. Siddoway,"October 21, 1948Rexburg, Idaho",Republican,Cindy
Harry Sidhu,"July 8, 1957 (age 61)India",Republican,Gin Sidhu
Katie Sieben,"March 23, 1977 (age 41)Newport, Minnesota",Minnesota Democratic–Farmer–Labor Party,Josh Straka (m. 2005)
Todd Sieben,"July 11, 1945 (age 73)Geneseo, Illinois, U.S.",Republican,Kay Sieben
David Sieck,"June 27, 1957 (age 61)Council Bluffs, Iowa, U.S.",Republican,Kim
Peter F. Silbernagel,"May 9, 1950 (age 68)Linton, North Dakota",Republican,Cathy
Jim Silva,"January 15, 1944 (age 74)Fullerton, California",Republican,Connie Silva
Sheldon Silver,"February 13, 1944 (age 74)Lower East Side, New York City, New York, U.S.",Democratic,Rosa Mandelkern
Debra Silverstein,"1966 (age 51–52)Memphis, Tennessee",Democratic,Ira Silverstein
Ira Silverstein,"October 10, 1960 (age 58)Chicago, Illinois",Democratic,Debra Silverstein
S. Joseph Simitian,"February 1, 1953 (age 65)Palo Alto, California",Democratic,Mary Hughes
Derrick Simmons,"Derrick Terrell SimmonsDecember 12, 1976 (age 42)Greenville, Mississippi, U.S.",Democratic,CuWanda Flowers
Rob Simmons,"Robert Ruhl SimmonsFebruary 11, 1943 (age 75)New York City, New York",Republican,Heidi Simmons
"Ronald Ellis ""Ron"" Simmons","September 21, 1960 (age 58)Southern Arkansas, USA",Republican,Lisa Diane Dickson Simmons
Willie Lee Simmons,"Willie Lee SimmonsMarch 21, 1947 (age 71)Utica, Mississippi, U.S.",Democratic,Rosie Sibley
Donna Simon,"March 25, 1960 (age 58)",Republican,Michael
Jo Anne Simon,None,Democratic,Bill Harris
Marcus Simon,"Marcus Bertram SimonJuly 1, 1970 (age 48)Austin, Texas, U.S.",Democratic,Rachel Anne Goldstein
"Scott Michael Simon, Sr.",June 1961,Republican,Connie Simon
Sheila Simon,"March 13, 1961 (age 57)Springfield, Illinois, U.S.",Democratic,Perry Knop (m. 1987)
Steve Simon,"December 12, 1969 (age 49)Minneapolis, Minnesota, U.S.",Democratic,Leia Christoffer
Aravella Simotas,"October 9, 1978 (age 40)Rhodesia (now Zimbabwe)",Democratic,John Katsanos
David Philip Simpson,"June 27, 1961 (age 57)Lubbock, Texas, USA",Republican,Susan Simpson
Deborah Simpson,None,Democrat,Manuel Pilar
Evan Simpson,"February 11, 1957 (age 61)Afton, Wyoming",Republican,Bev Simpson
Mike Simpson,"Michael Keith SimpsonSeptember 8, 1950 (age 68)Burley, Idaho, U.S.",Republican,Kathy Simpson (m. 1977)
Wilton Simpson,"June 28, 1966 (age 52)Lakeland, Florida, U.S.",Republican,Kathy Shotts
Kathleen Sims,"June 6, 1942 (age 76)Spokane, Washington",Republican,Emilio Sims
Amy Sinclair,1975,Republican,Boyd
Robert W. Singer,"October 29, 1947 (age 71)New York City",Republican,Caryl Singer
Sam Singh,"March 4, 1971 (age 47)",Democratic,Kerry
Troy Singleton,"June 30, 1973 (age 45)Philadelphia, Pennsylvania",Democratic,Megan
Alex Sink,"Adelaide Alexander SinkJune 5, 1948 (age 70)Mount Airy, North Carolina, U.S.",Democratic,Bill McBride (1987–2012; his death)
George Sinner,None,Democratic,Margaret
Albio Sires,"January 26, 1951 (age 67)Bejucal, Cuba","Democratic (Before 1985, 1998–present)Republican (1985–1994)Independent (1994–1998)",Adrienne Kole
Emily Sirota,"August 7, 1979 (age 39)",Democratic,David Sirota
Michael Sirotkin,None,Democratic,Sally Fox (d.)
Dean Skelos,"Dean George SkelosFebruary 16, 1948 (age 70)Rockville Centre, New York, U.S.",Republican,Gail Skelos
Ike Skelton,"Isaac Newton Skelton IVDecember 20, 1931Lexington, Missouri",Democratic,Susan Anding Skelton(m. 1961; died 2005)Patty Martin(m. 2009; his death 2013)
Mike Skindell,1962 (age 55–56)[1],Democratic,Single
Rod Skoe,"August 9, 1954 (age 64)",Minnesota Democratic–Farmer–Labor Party,Sarah
Dan Skogen,"December 14, 1957 (age 61)Fergus Falls, Minnesota",Minnesota Democratic-Farmer-Labor Party,Dee
Andy Skoog,None,Democratic,Holly
Louise Slaughter,"Dorothy Louise McIntoshAugust 14, 1929Lynch, Kentucky, U.S.",Democratic,Robert Slaughter(m. 1957; died 2014)
Nora Slawik,"November 23, 1962 (age 56)",Democratic-Farmer-Labor,Mark Buckwheat
Francis G. Slay,"March 18, 1955 (age 63)St. Louis, Missouri, U.S.",Democratic,Kim Slay
Samuel Sloan,"September 7, 1944 (age 74)Richmond, Virginia, U.S.",Democratic,Anda Baumanis ( m. 1978 - div. 1979) Honzagool (m. 1980) Kayo Kimura (m. 2002 - div. ?)[2]
Sam Slom,"April 13, 1942 (age 76)Allentown, Pennsylvania",Republican,Divorced
Gayle Slossberg,"May 14, 1965 (age 53)Brookline, Massachusetts",Democratic,David Slossberg
Kevin S. Smardz,"December 12, 1975 (age 43)[1]Buffalo, New York[1]",Republican,Cate[2]
Rita Smart,"November 13, 1948 (age 70)Jessamine County, Kentucky",Democratic,Richard Smart
Mike Smiddy,None,Democratic,Deb Smiddy
Adam Smith,"David Adam SmithJune 15, 1965 (age 53)Washington, D.C., U.S.",Democratic,Sara Bickle-Eldridge (m. 1993)
Adrian Smith,"Adrian Michael SmithDecember 19, 1970 (age 48)Scottsbluff, Nebraska, U.S.",Republican,Andrea McDaniel (m. 2014)
Bob Smith,"Robert Clinton SmithMarch 30, 1941 (age 77)Trenton, New Jersey, U.S.",Republican (Before 1999; 2000–present)Constitution (1999)Independent (1999–2000),Mary Jo Hutchinson (1966–present)
Bob Smith,"March 25, 1947 (age 71)",Democratic,Ellen
Brandon Smith,"Brandon D. SmithJune 14, 1967 (age 51)Hazard, Kentucky, U.S.",Republican,"Laurel ""Lolle"""
Curtis Brandt Smith Jr.,"April 19, 1959 (age 59)AlbuquerqueNew Mexico, USA",Republican,Gailia Marie Smith (married 1981)
Chris Smith,"Christopher Henry SmithMarch 4, 1953 (age 65)Rahway, New Jersey, U.S.",Democratic (before 1978)Republican (1978–present),Marie Smith
Chuck Smith,"December 20, 1951 (age 67)Atchison, Kansas, U.S.",Republican,Beth Wachter
Dennis Smith,None,Republican Party of Minnesota,Sandra
Gary L. Smith Jr.,"August 27, 1972 (age 46)Norco, St. Charles ParishLouisiana, USA",Democratic,Katherine Smith
Gordon H. Smith,"Gordon Harold SmithMay 25, 1952 (age 66)Pendleton, Oregon, U.S.",Republican,Sharon Smith
Greg Smith,"November 7, 1968 (age 50)Portland, Oregon",Republican,Sherri
Harri Anne Smith,"January 20, 1962 (age 56)Houston County, Alabama, U.S.",Independent (2010–present)Republican (1998–2010),Charlie Smith
James E. Smith Jr.,"James Emerson Smith Jr.September 9, 1967 (age 51)Columbia, South Carolina, U.S.",Democratic,Mary Kirkland (m. 1991)
Jeff Smith,"March 15, 1955 (age 63)Eau Claire, Wisconsin",Democratic,Susan
Jim Smith,"Charlestown, Indiana",Republican,Brenda Faye
Jimmie Todd Smith,"October 12, 1965 (age 53)Ridgewood, New Jersey",Republican,Victoria
John Arthur Smith,1942 (age 75–76),Democratic,Janette Smith
John R. Smith,"December 29, 1945 (age 72)",Republican (2010-present),Pamela Arnondin Smith
Lamar Smith,"Lamar Seeligson SmithNovember 19, 1947 (age 71)San Antonio, Texas, U.S.",Republican,Jane Shoults (Deceased 1991)Elizabeth Schaefer (m. 1992)
Malcolm Smith,"Malcolm Anthony Smith[1]August 9, 1956 (age 62)New York City, New York, U.S.",Democratic,Michele Lisby
Mark Smith,"January 5, 1952 (age 66)Osceola, Iowa, U.S.",Democratic,Karen Lischer
Michael K. Smith,"May 23, 1966Canton, Illinois",Democratic,Donna
Norma Smith,"Norma Ruth CreightonOctober 8, 1951 (age 67)Pensacola, Florida, U.S.",Republican,"Stephen Moore ""Steve"" Smith(m. 1971; died 2005)"
Patricia Haynes Smith,April 1946 (age 72)Place of birth missing,Democratic,Freddie Smith Jr.
Patti Smith,"Patricia Edyth GraffOctober 29, 1946Portland, Oregon",Republican,Leroy Smith[2]
Richard A. Smith,None,Republican,Elizabeth
Samuel H. Smith,"August 10, 1955 (age 63)Punxsutawney, Pennsylvania",Republican,Donna Smith
Shap Smith,"December 16, 1965 (age 53)Danbury, Connecticut, U.S.",Democratic,Melissa Volansky
Shirley A. Smith,"November 29, 1950 (age 68)Cleveland, Ohio[1]",Democratic,Divorced (2 children)
Steve Smith,"November 29, 1949",Republican Party of Minnesota,Cindi
Steven D. Smith,"June 23, 1964Kew Gardens, NY",Republican Party of New Hampshire,Adele
Richard Wayne Smith,"August 17, 1943 (age 75)Bell County, Texas, USA",Republican,Brenda Smith
John True Smithee,"September 7, 1951 (age 67)Amarillo, Texas",Republican,Becky Lynn Smithee
Rodger Smitherman,"Rodger Mell SmithermanMarch 2, 1953 (age 65)Montgomery, Alabama, U.S.",Democratic,Carole Smitherman; 4 children
Calvin Smyre,"May 17, 1947 (age 71)Chattahoochee County, Georgia",Democratic,divorced
Melinda Smyser,"October 29, 1958 (age 60)[1]Caldwell, Idaho",Republican,"C.A. ""Skip"" Smyser"
Cameron Smyth,"August 19, 1971 (age 47)Santa Clarita, California",Republican,Lena Smyth
Linda Smyth,"July 25, 1949 (age 69)Cape Girardeau, Missouri",Democratic,Nigel S. Smyth
Lois Snowe-Mello,"Lois Anita SnoweFebruary 27, 1948Passaic, New Jersey, US",Republican,Brian
Olympia Snowe,"Olympia Jean BouchlesFebruary 21, 1947 (age 71)Augusta, Maine, U.S.",Republican,Peter Snowe (1969–1973)John McKernan (1989–present)
Herb Snyder,"September 7, 1953 (age 65)Winchester, Virginia, U.S.",Democratic,Stephanie Shaffer
Rick Snyder,"Richard Dale SnyderAugust 19, 1958 (age 60)Battle Creek, Michigan, U.S.",Republican,Sue Snyder
Vic Snyder,"September 27, 1947 (age 71)Medford, Oregon, U.S.",Democratic,Betsy Singleton
Eleanor Sobel,"February 11, 1946 (age 72)Brooklyn, New York",Democratic,Dr. Stuart Sobel
Kelli Sobonya,"July 13, 1963 (age 55)Ironton, Ohio",Republican,Ed Sobonya
Steve Sodders,"1968 (age 49–50)[1]Ames, Iowa",Democratic,Carrie
Mike Sodrel,"December 17, 1945 (age 73)Louisville, Kentucky",Republican,Marquita Dean Sodrel
Loren Solberg,"November 3, 1941 (age 77)",Minnesota Democratic-Farmer-Labor Party,Joan
Edmond Soliday,"April 3, 1945 (age 73)Valparaiso, Indiana",Republican,Mary
Janeen Sollman,None,Democratic,Tony
Jared G. Solomon,"November 18, 1978 (age 40)Castor Gardens, Philadelphia[1]",Democratic (2014-present),Tiffani McDonough Solomon
Burt Rowe Solomons,"October 31, 1950 (age 68)Dallas, Texas, USA",Republican,Jamie Lynn Young Solomons
Sam Solon,"Sam George SolonJune 25, 1931Duluth, Minnesota, U.S.",Minnesota Democratic-Farmer-Labor Party,Carole (until 1975)Paula (until 1988)Yvonne Prettner
Sheila Solon,c. 1959 (age 58–59),Republican,Charlie
Mimi Soltysik,"Emidio SoltysikOctober 30, 1974 (age 44)Reading, Pennsylvania, U.S.",Socialist,Lynn Lomibao
Chrissy Sommer,"October 15, 1965 (age 53)Kirkwood, Missouri",Republican,Mike Sommer
Keith P. Sommer,"September 6, 1946 (age 72)Peoria, Illinois, U.S.",Republican,Deb
Jerry Sonnenberg,"1958 (age 59–60)Sterling, Colorado, U.S.",Republican,Vonnie Sonnenberg
Curt Sonney,"August 12, 1951 (age 67)Erie, Pennsylvania",Republican,Cathy Jodon-Sonney
"James Joseph ""Jim"" Sorvillo",1948Place of birth missing,Republican,Elizabeth Anne Sorvillo
Joe Sosnowski,"April 13, 1977 (age 41)Hanover Park, Illinois, U.S.",Republican,Roxanne Sosnowski
V. Susan Sosnowski,"December 20, 1955 (age 63)Warwick, Rhode Island",Democratic,Michael Sosnowski
Cynthia Soto,"Chicago, Illinois",Democratic,David Soto
Darren Soto,"Darren Michael SotoFebruary 25, 1978 (age 40)Ringwood, New Jersey, U.S.",Democratic,Amanda Soto (m. 2013)
Mark Souder,"Mark Edward SouderJuly 18, 1950 (age 68)Grabill, Indiana, U.S.",Republican,Diane Zimmer
Joseph Souki,"April 25, 1933 (age 85)Puʻunene, Hawaii, U.S.",Democratic,Frances Borge
Steve Southerland,"William Steve Southerland, IIOctober 10, 1965 (age 53)Nashville, Tennessee, USA",Republican,Susan Southerland
Steve Southerland,"March 8, 1955 (age 63)",Republican,Cheri
Mary Souza,None,Republican,Rick
Parker Space,"December 4, 1968 (age 50)Wantage Township, New Jersey",Republican,Jill Space
Abigail Spanberger,"Abigail Anne DavisAugust 7, 1979 (age 39)Red Bank, New Jersey, U.S.",Democratic,Adam Spanberger
Mike Spano,"April 22, 1964 (age 54)Yonkers, New York, U.S.",Democratic,Mary Calvi
Ross Spano,"Vincent Ross SpanoJuly 16, 1966 (age 52)Brandon, Florida, U.S.",Republican,Amie Spano
Dan Sparks,"July 5, 1968 (age 50)Austin, Minnesota",Minnesota Democratic–Farmer–Labor Party,Andrea
John Sparks,"February 16, 1947 (age 71)Sulphur, Oklahoma, U.S.",Democratic,Beth
Victoria Spartz,1978/1979 (age 39–40)[2],Republican,Jason
Nelda Gean Speaks,c. 1943Place of birth missing,Republican,Benny Harold Speaks
Rep.Timothy L. Spear,None,Democratic,Judy
Michael Speciale,"Michael David SpecialeDecember 9, 1955 (age 63)Chicago, Illinois, U.S.",Republican,Hazel Bradley
Arlen Specter,"February 12, 1930Wichita, Kansas, U.S.","Democratic (1951–1965, 2009–12) Republican (1965–2009)",Joan Levy (m. 1953)
Mike Speedy,"August 15, 1968 (age 50)Indianapolis, Indiana",Republican,Amanda
Shanique Speight,"November 14, 1978 (age 40)",Democratic,Andre Speight[1]
Theodore Speliotis,"August 20, 1953 (age 65)Salem, Massachusetts",Democratic,June (Consigli) Speliotis
Margaret Spellings,"Margaret M. DudarNovember 30, 1957 (age 61)Ann Arbor, Michigan, U.S.",Republican,Gregg LaMontagne (divorced)Robert Spellings (divorced)
Nancy Spence,"December 12, 1936 (age 82)Denver, Colorado",Republican,Peter
Ellen Spiegel,"1962 (age 55–56)New York City, New York",Democratic,Bill Spiegel
Karen Spilka,"January 11, 1953 (age 65)New York City, New York, U.S.",Democratic,Joel Loitherstein
Ivy Spohnholz,"January 17, 1973 (age 45)Nabesna, Alaska",Democratic,Troy Bowler
Robert Sprague,"Robert Cole SpragueApril 18, 1973 (age 45)Findlay, Ohio, U.S.",Republican,Amanda
John Spratt,"John McKee Spratt Jr.November 1, 1942 (age 76)Charlotte, North Carolina, U.S.",Democratic,Jane Stacy
Larry Springer,"January 30, 1947 (age 71)Snoqualmie, Washington",Democratic,Penny Sweet
Chris Sprowls,"January 14, 1984 (age 34)Newburgh, New York",Republican,Shannon Long Sprowls
Daniel L. Squadron,"November 9, 1979 (age 39)Riverdale, Bronx, New York City, New York",Democratic,Elizabeth Weinstein
Craig Staats,None,Republican,Robin
Edward Staback,"July 2, 1937 (age 81)Olyphant, Pennsylvania",Democratic,Angeline
Debbie Stabenow,"Deborah Ann GreerApril 29, 1950 (age 68)Gladwin, Michigan, U.S.",Democratic,Dennis Stabenow (before 1990)Tom Athans (2003–2010)
Brian P. Stack,"May 16, 1966 (age 52)Jersey City, New Jersey, U.S.",Democratic,Katia (?–2011 div.)
Mike Stack,"Michael Joseph Stack IIIJune 5, 1963 (age 55)Washington, D.C., U.S.",Democratic,Tonya Stack
Art Staed,"1949 (age 68–69)Joplin, Missouri, U.S.",Democratic,Susan
Margaret Anne Staggers,"January 12, 1945 (age 73)Naval Air Station Patuxent River, St. Mary's County, Maryland, U.S.",Democratic Party,"Dr. Hawey Aldophus Wells, Jr.Robert Alexander Underwood"
Barbara Staggs,"Barbara Annette MastersonJuly 18, 1940Hulbert, Oklahoma",Democratic Party,Ross Staggs
"RepresentativePaul ""Skip"" Stam","September 5, 1950 (age 68)Princeton, New Jersey",Republican,Dottie
Jim Stamas,"February 17, 1965 (age 53)Midland, Michigan",Republican,Marsha Stamas
Greg Standridge,"May 6, 1967Russellville, Arkansas",Republican,Karen Sue Standridge
Rob Standridge,None,Republican,Lisa
Rich Stanek,"February 2, 1962 (age 56)Minneapolis, Minnesota, U.S.",Republican,Sally Stanek
Derek Stanford,"October 18, 1970 (age 48)",Democratic,Cheryl A. Degolier
Greg Stanton,"Gregory John StantonMarch 8, 1970 (age 48)Phoenix, Arizona, U.S.",Democratic,Nicole(m. 2006; div. 2016)
Walker Stapleton,"April 15, 1974 (age 44)Washington, D.C., U.S.",Republican,Jenna Stapleton
Kelli Stargel,"March 23, 1966 (age 52)",Republican,John K. Stargel
Pete Stark,"Fortney Hillman Stark Jr.November 11, 1931 (age 87)Milwaukee, Wisconsin, U.S.",Democratic,Carolyn Layton nee Wente (div. 1989–1991)Deborah Roderick
Richard Stark,"July 26, 1952 (age 66)New York City, New York",Democratic,Debbi Stark
Bruce Starr,"January 12, 1969 (age 49)Portland, Oregon, U.S.",Republican,Rebecca Starr
Charles Starr,circa 1933 (age 84–85)Texas,Republican,Kathy Starr
Tony Staskunas,"January 3, 1961 (age 57)West Allis, Wisconsin",Democratic,married
Anne Stava-Murray,"Naperville, Illinois",Democratic,Sean
Heather Steans,"May 8, 1963 (age 55)Lake Forest, Illinois",Democratic,Leo Smith
Cliff Stearns,"Clifford Bundy StearnsApril 16, 1941 (age 77)Washington, D.C., U.S.",Republican,Joan Stearns
Daniel G. Stec,"February 21, 1969 (age 49)",Republican,Hilary
Phillip G. Steck,"July 8, 1959 (age 59)New York City",Democratic,Patricia
Sharon S. Steckman,"1947 (age 70–71)Chicago, Illinois, U.S.",Democrat,Alan L. Steckman
Bert Stedman,"March 6, 1956 (age 62)Anchorage, Territory of Alaska",Republican,Lureen
Brent Steele,"August 25, 1947 (age 71)Indianapolis, Indiana",Republican,Sally
Kris Steele,"11 July 1973 (age 45)Ardmore, Oklahoma",Republican,Kellie Kursar
Michael Steele,"October 19, 1958 (age 60)Andrews Field, Maryland, U.S.",Republican,Andrea Derritt (m. 1985)
RepresentativeFred F. Steen II,"June 16, 1960 (age 58)[1]Landis, North Carolina",Republican,Tena
Elise Stefanik,"Elise Marie StefanikJuly 2, 1984 (age 34)Albany, New York, U.S.",Republican,Matthew Manda (m. 2017)
Dick Stein,None,Republican,Patty Stein
Jill Stein,"Jill Ellen SteinMay 14, 1950 (age 68)Chicago, Illinois, U.S.",Green,Richard Rohrer
Josh Stein,"September 13, 1966 (age 52)Washington, D.C., U.S.",Democratic,Anna Harris
